"!!id","!!type","materiale del manufatto","dimensioni alzata","spessore minimo","numero rampe","stile dell'arco","zoom","nome del ponte","materiale spallette","luce effettiva","decorazioni","larghezza minima gradini","superficie calpestabile rampe","superficie sommità","ID del segmento","numero campate","accessibile handicappati","nome del rio","ragione giuridica","n° gradini nord","materiale pav sommità","larghezza media spallette","ID","materiale alzata","intonaco arco","corrimano","anno di costruzione","Y","X","note","freccia","tipologia spallette","larghezza navigabile","franco","dimensioni pedata","lettera civico","intonaco spallette","civico","altezza media spallette","rapporto luce/freccia","n° zucchetta","materiale pedata","n° gradini sud","foto","data ultimo restauro","jobs","jobItems"
"CERARIA","ponti","pietra calcarea","0.11","0.51","2","Policentrico","50.0000000000081","Ponte de la Ceraria","pietra calcarea","14","","4","57.2","26.6","NOVO04","1","no","Rio Novo","pubblica","18","conglomerato bituminoso","0.32","CERARIA","pietra calcarea","no","no","0","5034929.63261365","2310430.87932052","","3.8","vuoto decorato","14","3.8","0.42","","no","0","0.9","3.68","357","conglomerato bituminoso","18","357","","[00009, 232/1, 00133, 00517]","[]"
"CAZZIOL","ponti","pietra calcarea","0.11","0.36","2","Sesto Acuto","50.0000000002348","Ponte de la Cazziola","metallo e pietra calcarea","8.1","","3","28","9.9","CAZZ01","1","no","Rio de la Cazziola e de Ca' Rizzi","pubblica","8","conglomerato bituminoso","0.03","CAZZIOL","pietra calcarea","no","no","0","5034903.5070887","2310403.51008056","","2.2","vuoto geometrico","8.1","2.2","0.5","","no","0","0.87","3.68","280","conglomerato bituminoso","9","280","","[00320, 232/1, 00462, 00517, II473, II499]","[II473PT0001]"
"SBIACA","ponti","pietra calcarea","0.11","0.49","2","Policentrico","50.0000000002225","Ponte de la Sbiaca","pietra calcarea","13.8","","4","59.1","23.6","NOVO04","1","no","Rio Novo","pubblica","19","conglomerato bituminoso","0.23","SBIACA","pietra calcarea","no","no","0","5034867.99317188","2310510.03488985","","3.8","vuoto decorato","13.8","3.8","0.42","","no","0","0.98","3.63","356","conglomerato bituminoso","18","356","","[00009, 232/1, 00133, 00517]","[]"
"RAGUSE","ponti","metallo","0.14","0.29","2","Sesto Ribassato","50.0000000001976","Ponte dei Ragusei","metallo","10.5","","2","13.5","6.6","TENT01","1","no","Rio del Tentor","pubblica","9","conglomerato bituminoso","0.07","RAGUSE","pietra calcarea","no","no","0","5034793.82587602","2310425.28837612","Iscrizione nel centro degli archi: ""1854"". Iscrizione nei corrimano: ""FONDERIA COLLALTO MESTRE"".","2.6","vuoto decorato","10.5","2.6","0.4","","no","0","0.99","4.04","372","conglomerato bituminoso","9","372","","[232/1, 00462, 00517, II473]","[II473PT0002]"
"GUARDI","ponti","metallo","0.16","0.36","2","Sesto Ribassato","50.000000000295","Ponte dei Guardiani","metallo","12.5","","2","8.4","23.4","TENT02","1","no","Rio del Tentor","pubblica","7","conglomerato bituminoso","0.06","GUARDI","pietra calcarea","no","no","0","5034736.91562419","2310290.31407067","","2.5","vuoto geometrico","12.5","2.5","0.33","","no","0","0.84","5","375","conglomerato bituminoso","10","375","","[00003, 232/1, 00462, 00517, II473]","[II473PT0003]"
"ROSSO","ponti","muratura e pietra calcarea","0.15","0.47","2","Sesto Ribassato","49.9999999999071","Ponte Rosso","metallo","10.2","","2","19","9.7","TENT01","1","no","Rio del Tentor","pubblica","10","trachite","0.05","ROSSO","pietra d'Istria e rosso di Verona","no","no","0","5034768.66018666","2310389.44201092","","2.5","vuoto geometrico","10.2","2.5","0.45","","no","0","0.93","4.08","373","trachite","10","373","","[232/1, 00222, 00462, 00517, II473]","[II473PT0004]"
"TABACC","ponti","metallo","0.16","0.18","2","Sesto Ribassato","49.9999999999053","Ponte Privato della Manifattura Tabacchi","metallo","7.7","","2","12","3.6","BURC01","1","no","Rio de le Burchiele","pubblica","9","conglomerato bituminoso","0.045","TABACC","metallo","no","no","0","5034958.52766421","2310149.06438341","Cancello senza battenti. Primo gradino sud in pietra d'Istria e asfalto. Presenza di una scritta nel fianco est: "" De Marco & Gasparini- Venezia""","2.6","vuoto geometrico","7.7","2.6","0.37","","no","0","0.88","2.96","278","conglomerato bituminoso","10","278","","[232/1, 00517, II499]","[]"
"CROZE","ponti","pietra calcarea","0.11","0.64","3","Sesto Ribassato","50.0000000000568","Ponte de la Croze","metallo e pietra calcarea","9.8","5 scudi sul lato est.","1.4","96.5","14.9","TOLE01","1","no","Rio dei Tolentini e de la Crose","pubblica","16","trachite","0.05","CROZE","pietra calcarea","no","no","0","5035250.99756696","2310469.96645425","Mancano tre dei sei scudi sul lato est.","3.6","vuoto geometrico","9.8","3.6","0.51","","no","0","0.95","2.72","284","trachite","14","284","","[232/1, 00124, 00133, 00184, 00517]","[00124PT0001]"
"SQUART","ponti","muratura e pietra calcarea","0.144","0.46","2","Policentrico","50.0000000002473","Ponte dei Squartai","muratura","7.7","","3","22.4","8","MAGA01","1","no","Rio del Magazen","pubblica","12","trachite","0.28","SQUART","pietra calcarea","no","no","0","5035015.17796057","2310469.62011269","Targa: ""Comune di Venezia, restaurato 1991"".","2.5","pieno","7.7","2.5","0.4","","no","0","0.89","3.08","360","trachite","9","360","1/1/1991 1:01:00 AM","[00002, 232/1, 00133, 00517]","[00002PT0073]"
"GAFFAR","ponti","pietra calcarea","0.14","0.38","2","Policentrico","50.000000000352","Ponte del Gaffaro","metallo e pietra calcarea","8.5","3 scudi armilla Est","3","28.9","5.4","GAFF01","1","no","Rio del Gaffaro e del Malcanton","pubblica","12","trachite","0.06","GAFFAR","pietra calcarea","no","no","0","5035008.76905835","2310483.80362965","Iscrizione ad Ovest: ""MDCCCLIX""","2.5","vuoto decorato","8.5","2.5","0.405","","no","0","0.96","3.4","359","trachite","12","359","","[232/1, 00144, 00133, 00517]","[]"
"CAMAR","ponti","muratura e pietra calcarea","0.13","0.57","2","Sesto Ribassato","49.9999999998136","Ponte de Ca' Marcello","muratura","11.7","","3.3","48.7","12.3","GAFF01","1","no","Rio del Gaffaro e del Malcanton","pubblica","14","trachite","0.4","CAMAR","pietra calcarea","si","no","0","5034956.03809065","2310587.99475564","","1.8","pieno","11.7","2.8","0.42","","no","0","1.04","6.5","358","trachite","13","358","","[232/1, 00144, 00145, 00133, 00517]","[00145PT0001]"
"MARGAR","ponti","muratura e pietra calcarea","0.1","0.6","2","Policentrico","50.0000000000174","Ponte S. Margherita","metallo e pietra calcarea","14.6","3 soaze + 6 mascheroni a Est e Ovest","4","62.5","32.7","CAFO02","1","no","Rio de Ca' Foscari","pubblica","21","conglomerato bituminoso","0.05","MARGAR","pietra calcarea","no","no","0","5034823.65076731","2310712.76847371","","3.8","vuoto geometrico","14.6","3.8","0.4","","no","0","0.87","3.84","355","conglomerato bituminoso","21","355","","[00009, 232/1, 00471, 00517]","[]"
"VINANT","ponti","legno","0.14","0.94","2","Sesto Ribassato","49.9999999999069","Ponte Vinante","legno","12.3","","3","46.3","15.2","PANT01","1","no","Rio de S. Pantalon","pubblica","19","legno","0.1","VINANT","legno e pietra d'Istria","no","no","0","5034903.19714179","2310735.98985955","Non considerata la scheda di aggiornamento in quanto più vecchia del rilievo, rifatto completamente","2","vuoto geometrico","12.3","2","0.42","","no","0","1.02","6.15","287","trachite e legno","19","287","2/19/2000 1:01:00 AM","[00328, 232/1, 00102, 00133, 00471, 00517]","[00328PT0020]"
"DONESTA","ponti","metallo","0.13","0.17","2","Sesto Ribassato","50.0000000001674","Ponte de la Dona Onesta","metallo","4.35","","2","7.2","3.4","FRES01","1","no","Rio de la Frescada","pubblica","7","conglomerato bituminoso","0.07","DONESTA","metallo","no","no","0","5034867.75321299","2310884.14988805","Primo gradino Nord e primi tre Sud in trachite e Pietra d'Istria.Modificato tipo spallette 4/8/03","1.01","vuoto decorato","3.1","2.16","0.35","","no","0","0.9","4.31","349","trachite e conglomerato bituminoso","6","349","","[232/1, 00102, 00472, 00517]","[00102PT0033]"
"ROCCO","ponti","muratura e pietra calcarea","0.13","0.44","2","Sesto Acuto","49.9999999999973","Ponte S. Rocco","muratura","3.4","","1","10.4","8.6","FRES01","1","no","Rio de la Frescada","pubblica","7","trachite","0.21","ROCCO","pietra calcarea","si","no","0","5034904.00700306","2310823.48236816","","2","pieno","3.4","2","0.45","","si","0","0.93","1.7","352","trachite","9","352","","[232/1, 00102, 00471, 00517]","[00102PT0025]"
"SCUOLA","ponti","muratura e pietra calcarea","0.15","0.28","2","Sesto Ribassato","49.999999999661","Ponte de la Scuola","muratura","5.55","","3","15.2","13.2","FRES01","1","no","Rio de la Frescada","pubblica","8","trachite","0.28","SCUOLA","pietra calcarea","no","no","0","5034917.18474585","2310800.75575611","","1.57","pieno","5.5","2.9","0.42","","no","0","0.98","3.54","353","trachite","2","353","","[232/1, 00102, 00517]","[00102PT0024]"
"SECHER","ponti","muratura e pietra calcarea","0.12","0.35","2","Sesto Ribassato","50.0000000001099","Ponte de le Sechere","muratura","4.92","1 soaza con leone in moeca a est / 1 bugna","3.2","37","6.96","MUNE01","1","no","Rio de le Muneghete","pubblica","8","trachite","0.28","SECHER","pietra calcarea","no","no","0","5035119.36011518","2310626.76028646","","1.42","pieno","4.81","2.24","0.45","","no","0","1.17","3.46","288","trachite","10","288","","[232/1, 00102, 00133, 00184, 00517]","[00102PT0023]"
"CANAL1","ponti","muratura e pietra calcarea","0.14","0.5","2","A tutto Sesto","50.000000000136","Ponte Canal","muratura","5.5","","3","23.7","6.5","MUNE01","1","no","Rio de le Muneghete","pubblica","10","trachite","0.32","CANAL1","pietra calcarea","si","no","0","5035205.52535591","2310680.02269104","","2.3","pieno","5.5","2.3","0.42","","si","0","1.03","2.39","290","trachite","8","290","","[232/1, 00102, 00133, 00184, 00517]","[00102PT0022]"
"CRIST3","ponti","muratura e pietra calcarea","0.13","0.36","2","A tutto Sesto","49.9999999997705","Ponte del Cristo","metallo","5.2","","4","21","8.3","MARN01","1","no","Rio Marin","pubblica","7","trachite","0.03","CRIST3","pietra calcarea","no","no","0","5035218.66310554","2310860.87077835","","2.5","vuoto decorato","5.2","2.5","0.4","","no","0","0.88","2.08","292","trachite","7","292","","[232/1, 00102, 00184, 00517]","[]"
"CAPPEL2","ponti","muratura e pietra calcarea","0.135","0.44","2","A tutto Sesto","49.999999999758","Ponte Cappello","metallo e pietra calcarea","7.3","","3","23.8","8.4","MARN01","1","no","Rio Marin","pubblica","9","trachite","0.03","CAPPEL2","pietra calcarea","no","no","0","5035301.36893884","2310775.34087261","","2.4","vuoto geometrico","7.3","2.4","0.4","","no","0","0.92","3.04","293","trachite","9","293","","[232/1, 00102, 00133, 00184, 00517]","[]"
"BERGAM","ponti","metallo","0.13","0.34","2","Piano","49.9999999998221","Ponte de la Bergama","metallo","8.6","","2","19.9","21.8","MARN01","1","no","Rio Marin","pubblica","11","metallo","0.09","BERGAM","pietra calcarea","no","no","0","5035386.76431145","2310715.88554862","La sommità è rivestita in materiale plastico anti sducciolo.","2.6","vuoto decorato","8.6","2.6","0.43","","no","0","0.9","3.31","294","conglomerato bituminoso","10","294","","[232/1, 00102, 00133, 00184, 00517]","[00102PT0031]"
"ZANDEG","ponti","muratura e pietra calcarea","0.11","0.46","2","Sesto Ribassato","49.999999999935","Ponte S. Zan Degola","metallo","7.4","","2.8","25.2","9.3","DEGO01","1","no","Rio de S. Zan Degolà","pubblica","9","conglomerato bituminoso","0.03","ZANDEG","pietra calcarea","si","no","0","5035487.19710828","2310983.03868724","Scritta sul fianco est e ovest ""1871"". Scritta sull corrimano ovest ""Federico Layet - Fonderia Castello"".","2","vuoto decorato","7.4","2.5","0.39","","no","0","0.96","3.7","295","conglomerato bituminoso","9","295","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0011]"
"SAVIO","ponti","muratura e pietra calcarea","0.12","0.5","2","Sesto Ribassato","50.0000000001132","Ponte del Savio","metallo","10.6","12 bugne di diamante (sei a est sei a ovest) / 3 s","1.8","26","5.6","DEGO04","1","no","Rio de S. Zan Degolà","pubblica","13","conglomerato bituminoso","0.03","SAVIO","pietra calcarea","no","no","0","5035378.77567981","2310956.8651508","asse del ponte non perpendicolare all'asse del rio; altezza media delle colonnine sulle spallette: 96cm; piccola rampa aggiuntiva di 4 gradini","2.1","vuoto decorato","8.1","2.6","0.39","","no","0","0.89","5.05","296","conglomerato bituminoso","16","296","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0001]"
"RUGVEC","ponti","muratura e pietra calcarea","0.14","0.45","2","Piano","49.9999999997812","Ponte de Ruga Vecchia","muratura","7.6","12 bugne di diamante ( sei + sei)","2.4","12.1","7.2","DEGO04","1","no","Rio de S. Zan Degolà","pubblica","12","trachite","0.27","RUGVEC","pietra calcarea","no","no","0","5035351.99026789","2310951.46386965","","2.4","pieno","7.6","3.4","0.41","","si","0","0.88","3.17","297","trachite","12","297","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0002]"
"RUGBEL","ponti","muratura e pietra calcarea","0.13","0.6","2","Sesto Ribassato","50.0000000000977","Ponte de Ruga Bella","muratura","8.5","12 bugne di diamante","2.2","30","8.4","DEGO04","1","no","Rio de S. Zan Degolà","pubblica","11","trachite","0.28","RUGBEL","pietra calcarea","no","no","0","5035324.41499127","2310944.48755843","","2.5","pieno","8.5","2.8","0.49","","si","0","0.79","3.4","298","trachite","12","298","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0003]"
"ANATOM","ponti","muratura e pietra calcarea","0.16","0.5","2","Sesto Ribassato","50.0000000000364","Ponte de l'Anatomia","muratura","8.8","8 bugne di diamante","1.5","18.8","9.5","DEGO04","1","no","Rio de S. Zan Degolà","pubblica","9","trachite","0.25","ANATOM","pietra calcarea","no","no","0","5035289.78092375","2310944.50405091","","1.6","pieno","8.8","2.5","0.4","","si","0","0.76","5.5","299","trachite","10","299","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0004]"
"OCHE","ponti","muratura e pietra calcarea","0.15","0.39","2","Sesto Ribassato","49.9999999998297","Ponte de le Oche","muratura","7.9","12 bugne di diamante + tre scudi a ovest","2","24.11","7.1","DEGO04","1","no","Rio de S. Zan Degolà","pubblica","10","conglomerato bituminoso","0.25","OCHE","pietra calcarea","si","no","0","5035242.30905522","2310962.86016066","Civico 1033","2.3","pieno","7.9","2.6","0.4","","si","0","0.96","3.43","300","conglomerato bituminoso","9","300","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0005]"
"MEGIO","ponti","muratura e pietra calcarea","0.14","0.36","4","Sesto Acuto","49.9999999997034","Ponte del Megio","metallo","3.8","","2.5","35.7","6.4","MEGI01","1","no","Rio del Megio","pubblica","8","trachite","0.03","MEGIO","pietra calcarea","si","no","0","5035425.0977453","2311065.62468856","Targa a est : ""1866"". Rampa di 2 gradini sul lato Nord F.ta del Megio.","2.1","vuoto decorato","3.5","2.3","0.4","","no","0","0.8","1.81","307","trachite","8","307","","[232/1, 00113, 00430, 00517, 00449, 00450]","[00113PT0006]"
"PARUCH","ponti","muratura e pietra calcarea","0.13","0.41","2","Sesto Ribassato","49.999999999902","Ponte del Paruchetta","metallo","6","4 bugne/ 3 scudi a ovest","2.2","34.5","6.8","ORIO01","1","no","Rio de S. Giacomo dell'Orio","pubblica","9","trachite","0.04","PARUCH","pietra calcarea","si","no","0","5035242.3990398","2311035.72385585","","2","vuoto decorato","5","2.5","0.46","","no","0","0.9","3","301","conglomerato bituminoso","9","301","","[232/1, 00113, 00430, 00517, 00450]","[00113PT0007]"
"GIOVAN","ponti","legno e metallo","0.145","0.22","2","Sesto Ribassato","50.0000000000802","Ponte Giovanelli","metallo","5.3","","1.19","16.5","4.36","MOCE01","1","no","Rio Mocenigo o de la Rioda o de S. Stae","pubblica","8","conglomerato bituminoso","0.03","GIOVAN","metallo","no","no","0","5035462.96125964","2311266.04108147","Primi due gradini in asfalto e Pietra d'Istria.","1.13","vuoto decorato","5.3","2.8","0.31","","no","0","0.83","4.69","313","conglomerato bituminoso","11","313","","[232/1, 00114, 00517, 00449]","[00114PT0006]"
"RIODA","ponti","muratura e pietra calcarea","0.14","0.4","3","A tutto Sesto","50.0000000001536","Ponte de la Rioda","metallo","4","","2.07","23.1","4.3","MOCE01","1","no","Rio Mocenigo o de la Rioda o de S. Stae","pubblica","7","trachite","0.08","RIODA","pietra calcarea","si","no","0","5035363.74825387","2311180.75031655","Modificata altezza media spallette: old 83, new 92, in data 4/8/03","1.9","vuoto decorato","4","2.41","0.4","","no","0","0.92","2.11","310","trachite","8","310","","[232/1, 00114, 00430, 00517, 00449]","[]"
"AGOSTIN","ponti","muratura e pietra calcarea","0.14","0.47","2","Sesto Ribassato","49.9999999999085","Ponte S. Agostin","muratura","10.6","1 bugna + 1 soaza","3.18","41","16.34","AGOS01","1","no","Rio de S. Agostin","pubblica","5","trachite","0.28","AGOSTIN","pietra calcarea","no","no","0","5035157.26362267","2311019.28911795","","2.3","pieno","9.7","2.4","0.45","","no","0","0.9","4.61","336","trachite","11","336","","[232/1, 00102, 00517]","[00102PT0027]"
"MADONT","ponti","muratura e pietra calcarea","0.11","0.4","2","A tutto Sesto","50.000000000034","Ponte de la Madoneta","metallo e pietra calcarea","4.5","","6","61.7","25","MADO03","1","no","Rio della Madonnetta","pubblica","10","conglomerato bituminoso","0.045","MADONT","pietra calcarea","si","no","0","5035005.83956014","2311235.34036453","3 civici","2.4","vuoto geometrico","4.5","2.4","0.51","","no","0","0.95","1.87","334","conglomerato bituminoso","10","334","","[00320, 232/1, 00159, 00517, 00187, II509]","[00187PT001]"
"CAVALLI","ponti","muratura e pietra calcarea","0.12","0.44","2","Policentrico","50.0000000000875","Ponte Cavalli","metallo","4.6","","2","14.7","6.9","MADO03","1","no","Rio della Madonnetta","pubblica","10","conglomerato bituminoso","0.04","CAVALLI","pietra calcarea","si","no","0","5035053.4414064","2311233.59216358","","2.4","vuoto decorato","4.6","2.4","0.46","","no","0","0.94","1.92","333","conglomerato bituminoso","8","333","","[00320, 232/1, 00159, 00517, 00187, II509]","[00187PT002]"
"FURATO","ponti","muratura e pietra calcarea","0.13","0.26","2","A tutto Sesto","49.999999999761","Ponte de la Furatola","muratura","4.6","3 scudi","1","8.1","5.5","APON02","1","no","Rio de S. Aponal","pubblica","10","conglomerato bituminoso","0.25","FURATO","pietra calcarea","si","no","0","5035070.46848983","2311253.92736867","","2.4","pieno","4.6","2.4","0.38","","si","0","0.9","1.92","331","conglomerato bituminoso","7","331","","[00003, 232/1, 00159, 00517, 00187, II509]","[00187PT003]"
