"primary_address_id","wiki_friendly_title","store_name","store_type","nace_code","ateco_code","ethnic_ownership","corporate_ownership","opening_time_am","closing_time_am","opening_time_pm","closing_time_pm","closed_for_lunch","day_closed","opened_in_year","last_known_open_year","year_data_collected","photo_year_1","photo_url_1","photo_year_2","photo_url_2","photo_year_3","photo_url_3","photo_year_4","photo_url_4","photo_year_5","photo_url_5","photo_year_6","photo_url_6","photo_year_7","photo_url_7","photo_year_8","photo_url_8","photo_year_9","photo_url_9","photo_year_10","photo_url_10","photo_year_11","photo_url_11","photo_year_12","photo_url_12","photo_year_13","photo_url_13","photo_year_14","photo_url_14","photo_year_15","photo_url_15"
"1621000722_","Store 1621000722_ - (Ruby Gallery, 2004)","Ruby Gallery","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001033_","Store 1621001033_ - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001720_","Store 1621001720_ - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002561_","Store 1621002561_ - (2010)","","Souvenirs","46.42","46.42.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621002751_","Store 1621002751_ - (2004)","","Souvenirs","46.42","46.42.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1621001723_","Store 1621001723_ - (2010)","","Stationery","14.19","14.19.1","","","","","","","","","2010","2010","2010","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707002387_","Store 0707002387_ - (2004)","","Tobacco store","47.26","47.26.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561002120_","Store 1561002120_ - (Tutto per la Scuola, 2004)","Tutto per la Scuola","Toys","47.65","47.65.0","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707001614_","Store 0707001614_ - (2004)","","Wine","11.02","11.02.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003664_","Store 0707003664_ - (2004)","","Wine","11.02","11.02.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0707003961_","Store 0707003961_ - (Enote CaVinus Venezia, 2004)","Enote CaVinus Venezia","Wine","11.02","11.02.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1561001809_","Store 1561001809_ - (Panto, 2004)","Panto","Wood work","16.23","16.23.1","","","","","","","","","2004","2010","2004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
