"primary_address_id","wiki_friendly_title","secondary_address_id","setiere_code","sestiere_name","street_name","street_number","sestiere_address","street_and_number","accessory_addresses","latitude","longitude"
"0278002338_","Store location - 0278002338_","","CN","Cannaregio","Rio Tera' De La Maddalena","2338","CN2338","Rio Tera' De La Maddalena 2338","","45.44337982","12.33125511"
"0278003844_","Store location - 0278003844_","","CN","Cannaregio","Strada Nova","3844","CN3844","Strada Nova 3844","","45.44130609","12.33412905"
"0278005318_","Store location - 0278005318_","","CN","Cannaregio","Calle Del Fumo","5318","CN5318","Calle Del Fumo 5318","","45.44133152","12.34013907"
"0278001520_","Store location - 0278001520_","","CN","Cannaregio","Rio Tera' San Leonardo","1520","CN1520","Rio Tera' San Leonardo 1520","","45.44364737","12.32631577"
"0278003102_","Store location - 0278003102_","","CN","Cannaregio","Fondamenta De Le Capuzzine","3102","CN3102","Fondamenta De Le Capuzzine 3102","","45.44615117","12.32611845"
"0278004610_","Store location - 0278004610_","","CN","Cannaregio","Rio Tera' Dei Franceschi","4610","CN4610","Rio Tera' Dei Franceschi 4610","","45.44131109","12.33707358"
"0707000853D","Store location - 0707000853D","","DD","Dorsoduro","Calle Nova Sant'Agnese","853D","DD853D","Calle Nova Sant'Agnese 853D","","45.43078809","12.32890159"
"0278002060_","Store location - 0278002060_","","CN","Cannaregio","Rio Tera' De La Maddalena","2060","CN2060","Rio Tera' De La Maddalena 2060","","45.44350347","12.33036777"
"0278002433B","Store location - 0278002433B","","CN","Cannaregio","Calle Zancani","2433B","CN2433B","Calle Zancani 2433B","","45.44352764","12.33244308"
"0278003102A","Store location - 0278003102A","","CN","Cannaregio","Fondamenta De Le Capuzzine","3102A","CN3102A","Fondamenta De Le Capuzzine 3102A","","45.44613616","12.32616724"
"0278004653_","Store location - 0278004653_","","CN","Cannaregio","Rio Tera' Santi Apostoli","4653","CN4653","Rio Tera' Santi Apostoli 4653","","45.44121186","12.33756154"
"0278005161G","Store location - 0278005161G","","CN","Cannaregio","Calle Dei Cordoni","5161G","CN5161G","Calle Dei Cordoni 5161G","","45.44213579","12.34033671"
"0278005579_","Store location - 0278005579_","","CN","Cannaregio","Salizada San Canzian","5579","CN5579","Salizada San Canzian 5579","","45.43967824","12.33750222"
"0278005802_","Store location - 0278005802_","0278005803_;","CN","Cannaregio","Salizada San Giovanni Grisostomo","5802","CN5802","Salizada San Giovanni Grisostomo 5802","Cannaregio Calle De L'Uficio De La Seda 5803","45.4390153","12.33714415"
"0278006268A","Store location - 0278006268A","","CN","Cannaregio","Calle Del Squero","6268A","CN6268A","Calle Del Squero 6268A","","45.44120213","12.3415214"
"0707000879A","Store location - 0707000879A","","DD","Dorsoduro","Rio Tera' Foscarini","879A","DD879A","Rio Tera' Foscarini 879A","","45.43095753","12.32866573"
"0707001183_","Store location - 0707001183_","","DD","Dorsoduro","Calle Seconda De La Toleta","1183","DD1183","Calle Seconda De La Toleta 1183","","45.43178309","12.3260775"
"0707002760_","Store location - 0707002760_","","DD","Dorsoduro","Campo San Barnaba","2760","DD2760","Campo San Barnaba 2760","","45.43284355","12.32487653"
"0707003755_","Store location - 0707003755_","","DD","Dorsoduro","Calle San Pantalon","3755","DD3755","Calle San Pantalon 3755","","45.43566759","12.32507033"
"0278002734_","Store location - 0278002734_","0278002735_","CN","Cannaregio","Fondamenta Dei Ormesini","2734","CN2734","Fondamenta Dei Ormesini 2734","Cannaregio Fondamenta Dei Ormesini 2735","45.44547613","12.32873551"
"0707000735A","Store location - 0707000735A","0707000736_","DD","Dorsoduro","Fondamenta Venier","735A","DD735A","Fondamenta Venier 735A","Dorsoduro Fondamenta Venier 736","45.43047537","12.32958687"
"0707001078_","Store location - 0707001078_","","DD","Dorsoduro","Fondamenta Toffetti","1078","DD1078","Fondamenta Toffetti 1078","","45.43111243","12.32652107"
"0278001836A","Store location - 0278001836A","0278001836_;0278001836B","CN","Cannaregio","Rio Tera' Farsetti","1836A","CN1836A","Rio Tera' Farsetti 1836A","Cannaregio Rio Tera' Farsetti 1836;Cannaregio Rio Tera' Farsetti 1836 B","45.44417534","12.32875534"
"0278005065A","Store location - 0278005065A","0278005066_;0278005067_","CN","Cannaregio","Fondamente Nove","5065A","CN5065A","Fondamente Nove 5065A","Cannaregio Fondamente Nove 5066;Cannaregio Fondamente Nove 5067","45.4427298","12.3410725"
"0278004556C","Store location - 0278004556C","","CN","Cannaregio","Salizada Del Pistor","4556C","CN4556C","Salizada Del Pistor 4556C","","45.44103167","12.33658242"
"0707002996_","Store location - 0707002996_","","DD","Dorsoduro","Campo Santa Margherita","2996","DD2996","Campo Santa Margherita 2996","","45.43481254","12.32377835"
"0278002059_","Store location - 0278002059_","0278002058_","CN","Cannaregio","Rio Tera' De La Maddalena","2059","CN2059","Rio Tera' De La Maddalena 2059","Cannaregio Rio Tera' De La Maddalena 2058","45.44352164","12.3302882"
"0278002753_","Store location - 0278002753_","","CN","Cannaregio","Fondamenta Dei Ormesini","2753","CN2753","Fondamenta Dei Ormesini 2753","","45.44554618","12.32844633"
"0278003043_","Store location - 0278003043_","","CN","Cannaregio","Fondamenta De Le Capuzzine","3043","CN3043","Fondamenta De Le Capuzzine 3043","","45.44638442","12.3251453"
"0278003093_","Store location - 0278003093_","","CN","Cannaregio","Calle Del Squero","3093","CN3093","Calle Del Squero 3093","","45.44647994","12.32568859"
"0278003097A","Store location - 0278003097A","","CN","Cannaregio","Fondamenta De Le Capuzzine","3097A","CN3097A","Fondamenta De Le Capuzzine 3097A","","45.44624504","12.32569785"
"0278003196A","Store location - 0278003196A","","CN","Cannaregio","Calle De La Rotonda","3196A","CN3196A","Calle De La Rotonda 3196A","","45.44766783","12.32838841"
"0278004547_","Store location - 0278004547_","","CN","Cannaregio","Salizada Del Pistor","4547","CN4547","Salizada Del Pistor 4547","","45.44068518","12.33639919"
"0278006060A","Store location - 0278006060A","0278006060B","CN","Cannaregio","Campo Santa Maria Nova","6060A","CN6060A","Campo Santa Maria Nova 6060A","Cannaregio Calle Larga Widmann 6060 B","45.43998631","12.33902136"
"0707000722_","Store location - 0707000722_","","DD","Dorsoduro","Fondamenta Venier Dai Leoni","722","DD722","Fondamenta Venier Dai Leoni 722","","45.43042667","12.33086247"
"0707000879D","Store location - 0707000879D","","DD","Dorsoduro","Calle Nova Sant'Agnese","879D","DD879D","Calle Nova Sant'Agnese 879D","","45.43083414","12.32889826"
"0707001007A","Store location - 0707001007A","","DD","Dorsoduro","Fondamenta Priuli","1007A","DD1007A","Fondamenta Priuli 1007A","","45.43111315","12.32669619"
"0707002606A","Store location - 0707002606A","","DD","Dorsoduro","Fondamenta Del Soccorso","2606A","DD2606A","Fondamenta Del Soccorso 2606A","","45.43373566","12.32156088"
"0278000414_","Store location - 0278000414_","","CN","Cannaregio","Calle Rielo","414","CN414","Calle Rielo 414","","45.44428542","12.32381249"
"0278002496_","Store location - 0278002496_","","CN","Cannaregio","Fondamenta De La Misericordia","2496","CN2496","Fondamenta De La Misericordia 2496","","45.44400629","12.33313094"
"0278003725A","Store location - 0278003725A","","CN","Cannaregio","Calle Larga Priuli","3725A","CN3725A","Calle Larga Priuli 3725A","","45.4417945","12.33413108"
"0278005435F","Store location - 0278005435F","0278005435G","CN","Cannaregio","Calle De La Madona","5435F","CN5435F","Calle De La Madona 5435F","Cannaregio Calle De La Madona 5435 G","45.44139178","12.33928571"
"0278005567A","Store location - 0278005567A","","CN","Cannaregio","Rio Tera' Del Bagatin","5567A","CN5567A","Rio Tera' Del Bagatin 5567A","","45.44014492","12.33754853"
"0278005587_","Store location - 0278005587_","","CN","Cannaregio","Campiello Flaminio Corner","5587","CN5587","Campiello Flaminio Corner 5587","","45.43971476","12.33721941"
"0707001127_","Store location - 0707001127_","","DD","Dorsoduro","Fondamenta De Borgo","1127","DD1127","Fondamenta De Borgo 1127","","45.43089487","12.32443152"
"0707002855_","Store location - 0707002855_","","DD","Dorsoduro","Calle Longa De San Barnaba","2855","DD2855","Calle Longa De San Barnaba 2855","","45.43280016","12.32457264"
"0278003723_","Store location - 0278003723_","","CN","Cannaregio","Calle San Felice","3723","CN3723","Calle San Felice 3723","","45.44167751","12.33399066"
"0278004544_","Store location - 0278004544_","","CN","Cannaregio","Campo Santi Apostoli","4544","CN4544","Campo Santi Apostoli 4544","","45.440429","12.33646054"
"0707000880C","Store location - 0707000880C","","DD","Dorsoduro","Calle Nova Sant'Agnese","880C","DD880C","Calle Nova Sant'Agnese 880C","","45.43081696","12.32883155"
"0278000054_","Store location - 0278000054_","","CN","Cannaregio","Fondamenta Santa Lucia","54","CN54","Fondamenta Santa Lucia 54","","45.44134482","12.32180657"
"0278001704_","Store location - 0278001704_","","CN","Cannaregio","Rio Tera' San Leonardo","1704","CN1704","Rio Tera' San Leonardo 1704","","45.44383693","12.32815652"
"0278003519_","Store location - 0278003519_","","CN","Cannaregio","Fondamenta De La Madona De L'Orto","3519","CN3519","Fondamenta De La Madona De L'Orto 3519","","45.44618494","12.33213197"
"0278006075_","Store location - 0278006075_","","CN","Cannaregio","Campo Dei Miracoli","6075","CN6075","Campo Dei Miracoli 6075","","45.43930246","12.33908104"
"0278001293_","Store location - 0278001293_","","CN","Cannaregio","Fondamenta De Cannaregio","1293","CN1293","Fondamenta De Cannaregio 1293","","45.44386903","12.32551288"
"0278002432_","Store location - 0278002432_","","CN","Cannaregio","Calle Zancani","2432","CN2432","Calle Zancani 2432","","45.44355595","12.33241443"
"0278002873_","Store location - 0278002873_","","CN","Cannaregio","Campo Del Gheto Novo","2873","CN2873","Campo Del Gheto Novo 2873","","45.44556717","12.32723829"
"0278003947_","Store location - 0278003947_","0278003946_;0278003948_","CN","Cannaregio","Strada Nova","3947","CN3947","Strada Nova 3947","Cannaregio Strada Nova 3946;Cannaregio Strada Nova 3948","45.44117105","12.33446059"
"0278004541A","Store location - 0278004541A","","CN","Cannaregio","Calle Vincenzo Manzini","4541A","CN4541A","Calle Vincenzo Manzini 4541A","","45.44073418","12.33704333"
"0278005849_","Store location - 0278005849_","0278005849A;","CN","Cannaregio","Corte Seconda Del Milion","5849","CN5849","Corte Seconda Del Milion 5849","Cannaregio Corte Seconda Del Milion 5849 A","45.43871287","12.33786775"
"0278006043B","Store location - 0278006043B","","CN","Cannaregio","Campo Santa Maria Nova","6043B","CN6043B","Campo Santa Maria Nova 6043B","","45.43989255","12.33885997"
"0278006381B","Store location - 0278006381B","","CN","Cannaregio","Calle Larga Giacinto Gallina","6381B","CN6381B","Calle Larga Giacinto Gallina 6381B","","45.4396386","12.34075728"
"0278006424_","Store location - 0278006424_","0278006424A","CN","Cannaregio","Calle De Le Erbe","6424","CN6424","Calle De Le Erbe 6424","Cannaregio Calle De Le Erbe 6424 A","45.43892648","12.34047618"
"0707000880D","Store location - 0707000880D","","DD","Dorsoduro","Calle Nova Sant'Agnese","880D","DD880D","Calle Nova Sant'Agnese 880D","","45.43085991","12.32873643"
"0707001197A","Store location - 0707001197A","","DD","Dorsoduro","Campiello Centopietre","1197A","DD1197A","Campiello Centopietre 1197A","","45.4318384","12.32610878"
"0707002701_","Store location - 0707002701_","","DD","Dorsoduro","Calle Longa De San Barnaba","2701","DD2701","Calle Longa De San Barnaba 2701","","45.43258737","12.3236207"
"0707002761_","Store location - 0707002761_","","DD","Dorsoduro","Campo San Barnaba","2761","DD2761","Campo San Barnaba 2761","","45.43285795","12.32494195"
"0707002774_","Store location - 0707002774_","","DD","Dorsoduro","Calle Del Tragheto","2774","DD2774","Calle Del Tragheto 2774","","45.43295215","12.3254439"
"0707002834A","Store location - 0707002834A","","DD","Dorsoduro","Fondamenta Girardini","2834A","DD2834A","Fondamenta Girardini 2834A","","45.43307431","12.3242434"
"0707003002_","Store location - 0707003002_","0707003001_","DD","Dorsoduro","Campo Santa Margherita","3002","DD3002","Campo Santa Margherita 3002","Dorsoduro Campo Santa Margherita 3001","45.43444366","12.32407091"
"0707003116_","Store location - 0707003116_","","DD","Dorsoduro","Rio Terra' Canal","3116","DD3116","Rio Terra' Canal 3116","","45.43393443","12.32434421"
"0278000280_","Store location - 0278000280_","","CN","Cannaregio","Campo San Geremia","280","CN280","Campo San Geremia 280","","45.44286242","12.32456587"
"0278000325_","Store location - 0278000325_","","CN","Cannaregio","Salizada San Geremia","325","CN325","Salizada San Geremia 325","","45.44343586","12.32508738"
"0278000969_","Store location - 0278000969_","","CN","Cannaregio","Fondamenta De Cannaregio","969","CN969","Fondamenta De Cannaregio 969","","45.44538102","12.32167785"
"0278001297_","Store location - 0278001297_","","CN","Cannaregio","Ponte De Cannaregio O De Le Guglie","1297","CN1297","Ponte De Cannaregio O De Le Guglie 1297","","45.4438014","12.32562052"
"0278001647_","Store location - 0278001647_","","CN","Cannaregio","Rio Tera' San Leonardo","1647","CN1647","Rio Tera' San Leonardo 1647","","45.44374148","12.32769091"
"0278001702_","Store location - 0278001702_","","CN","Cannaregio","Rio Tera' San Leonardo","1702","CN1702","Rio Tera' San Leonardo 1702","","45.44381766","12.328027"
"0278001984_","Store location - 0278001984_","","CN","Cannaregio","Calle De L'Anconeta","1984","CN1984","Calle De L'Anconeta 1984","","45.44385656","12.32961853"
"0278002914_","Store location - 0278002914_","","CN","Cannaregio","Campo Del Gheto Novo","2914","CN2914","Campo Del Gheto Novo 2914","","45.44534916","12.32729229"
"0278005693_","Store location - 0278005693_","","CN","Cannaregio","Salizada San Giovanni Grisostomo","5693","CN5693","Salizada San Giovanni Grisostomo 5693","","45.43938965","12.33700929"
"0278006032_","Store location - 0278006032_","","CN","Cannaregio","Calle Santa Maria Nova","6032","CN6032","Calle Santa Maria Nova 6032","","45.43975645","12.33884555"
"0278006051_","Store location - 0278006051_","","CN","Cannaregio","Campiello Bruno Crovato Gia' San Canzian","6051","CN6051","Campiello Bruno Crovato Gia' San Canzian 6051","","45.43996409","12.33866276"
"0278006379_","Store location - 0278006379_","","CN","Cannaregio","Calle Larga Giacinto Gallina","6379","CN6379","Calle Larga Giacinto Gallina 6379","","45.43959757","12.34092759"
"0278006420_","Store location - 0278006420_","","CN","Cannaregio","Calle De Le Erbe","6420","CN6420","Calle De Le Erbe 6420","","45.43890202","12.34049847"
"0707001746_","Store location - 0707001746_","","DD","Dorsoduro","Salizada De La Chiesa","1746","DD1746","Salizada De La Chiesa 1746","","45.43247211","12.31869881"
"0278005555A","Store location - 0278005555A","","CN","Cannaregio","Salizada San Canzian","5555A","CN5555A","Salizada San Canzian 5555A","","45.43975421","12.33794238"
"0707001472_","Store location - 0707001472_","","DD","Dorsoduro","Fondamenta Zattere Al Ponte Longo","1472","DD1472","Fondamenta Zattere Al Ponte Longo 1472","","45.43061305","12.32207331"
"0278002502_","Store location - 0278002502_","","CN","Cannaregio","Fondamenta De La Misericordia","2502","CN2502","Fondamenta De La Misericordia 2502","","45.44413876","12.33289583"
"0707003530_","Store location - 0707003530_","","DD","Dorsoduro","Fondamenta Del Gaffaro","3530","DD3530","Fondamenta Del Gaffaro 3530","","45.43688056","12.32132187"
"0278001936C","Store location - 0278001936C","","CN","Cannaregio","Calle Del Pignater","1936C","CN1936C","Calle Del Pignater 1936C","","45.44478005","12.3298549"
"0278002292E","Store location - 0278002292E","","CN","Cannaregio","Campiello De La Chiesa","2292E","CN2292E","Campiello De La Chiesa 2292E","","45.44277412","12.33242478"
"0278003218A","Store location - 0278003218A","","CN","Cannaregio","Fondamenta De La Sensa","3218A","CN3218A","Fondamenta De La Sensa 3218A","","45.446813","12.32716745"
"0278003400_","Store location - 0278003400_","","CN","Cannaregio","Fondamenta Dei Mori","3400","CN3400","Fondamenta Dei Mori 3400","","45.44523963","12.33244634"
"0278005150B","Store location - 0278005150B","","CN","Cannaregio","Calle Del Fumo","5150B","CN5150B","Calle Del Fumo 5150B","","45.44169087","12.34041498"
"0707000997_","Store location - 0707000997_","","DD","Dorsoduro","Calle Del Pistor","997","DD997","Calle Del Pistor 997","","45.43099074","12.32713963"
"0707003220_","Store location - 0707003220_","","DD","Dorsoduro","Calle Del Capeler","3220","DD3220","Calle Del Capeler 3220","","45.43398493","12.32554105"
"0278006108_","Store location - 0278006108_","","CN","Cannaregio","Calle De Le Erbe","6108","CN6108","Calle De Le Erbe 6108","","45.43891493","12.34039981"
"0707001751_","Store location - 0707001751_","","DD","Dorsoduro","Fondamenta De La Pescaria","1751","DD1751","Fondamenta De La Pescaria 1751","","45.43251823","12.31839985"
"0278000133_","Store location - 0278000133_","","CN","Cannaregio","Rio Tera' Lista De Spagna","133","CN133","Rio Tera' Lista De Spagna 133","","45.44200237","12.32315883"
"0278001296_","Store location - 0278001296_","","CN","Cannaregio","Fondamenta De Cannaregio","1296","CN1296","Fondamenta De Cannaregio 1296","","45.44381021","12.32560471"
"0707002480A","Store location - 0707002480A","","DD","Dorsoduro","Fondamenta San","2480A","DD2480A","Fondamenta San 2480A","","45.43541971","12.32034875"
"0707003762_","Store location - 0707003762_","","DD","Dorsoduro","Calle San Pantalon","3762","DD3762","Calle San Pantalon 3762","","45.43586211","12.32517922"
"0278002657A","Store location - 0278002657A","","CN","Cannaregio","Calle Del Forno","2657A","CN2657A","Calle Del Forno 2657A","","45.44549234","12.3296844"
"0707003525_","Store location - 0707003525_","","DD","Dorsoduro","Fondamenta Del Gaffaro","3525","DD3525","Fondamenta Del Gaffaro 3525","","45.43692441","12.32115036"
"0278001269_","Store location - 0278001269_","","CN","Cannaregio","Fondamenta De Cannaregio","1269","CN1269","Fondamenta De Cannaregio 1269","","45.44394539","12.32538395"
"0278001334_","Store location - 0278001334_","","CN","Cannaregio","Calle De L'Ogio","1334","CN1334","Calle De L'Ogio 1334","","45.44407511","12.3264881"
"0278004273A","Store location - 0278004273A","","CN","Cannaregio","Strada Nova","4273A","CN4273A","Strada Nova 4273A","","45.44074804","12.33508979"
"0278002542_","Store location - 0278002542_","","CN","Cannaregio","Fondamenta De La Misericordia","2542","CN2542","Fondamenta De La Misericordia 2542","","45.44461076","12.33191006"
"0278002802_","Store location - 0278002802_","","CN","Cannaregio","Fondamenta Dei Ormesini","2802","CN2802","Fondamenta Dei Ormesini 2802","","45.44567486","12.32794592"
"0278004060_","Store location - 0278004060_","","CN","Cannaregio","Calle Corrente","4060","CN4060","Calle Corrente 4060","","45.44210572","12.33534807"
"0707001190B","Store location - 0707001190B","","DD","Dorsoduro","Saca De La Toleta","1190B","DD1190B","Saca De La Toleta 1190B","","45.43170664","12.32642568"
"0707002997_","Store location - 0707002997_","0707002998_","DD","Dorsoduro","Campo Santa Margherita","2997","DD2997","Campo Santa Margherita 2997","Dorsoduro Campo Santa Margherita 2998","45.43485489","12.32380734"
"0278002057_","Store location - 0278002057_","","CN","Cannaregio","Rio Tera' De La Maddalena","2057","CN2057","Rio Tera' De La Maddalena 2057","","45.44353227","12.3302404"
"0278002572_","Store location - 0278002572_","","CN","Cannaregio","Calle Larga","2572","CN2572","Calle Larga 2572","","45.4448591","12.3317367"
"0707001216_","Store location - 0707001216_","","DD","Dorsoduro","Saca De La Toleta","1216","DD1216","Saca De La Toleta 1216","","45.43203311","12.32572248"
"0278000460_","Store location - 0278000460_","","CN","Cannaregio","Fondamenta Savorgnan","460","CN460","Fondamenta Savorgnan 460","","45.44439427","12.32373759"
"0278005212_","Store location - 0278005212_","","CN","Cannaregio","Campiello De La Pieta'","5212","CN5212","Campiello De La Pieta' 5212","","45.4420076","12.33971346"
"0707002089A","Store location - 0707002089A","","DD","Dorsoduro","Calle Larga Ca' Matta","2089A","DD2089A","Calle Larga Ca' Matta 2089A","","45.43267086","12.31309474"
"0278000223_","Store location - 0278000223_","","CN","Cannaregio","Rio Tera' Lista De Spagna","223","CN223","Rio Tera' Lista De Spagna 223","","45.44257128","12.32408575"
"0278000242_","Store location - 0278000242_","","CN","Cannaregio","Rio Tera' Lista De Spagna","242","CN242","Rio Tera' Lista De Spagna 242","","45.4426714","12.3244275"
"0278001699_","Store location - 0278001699_","","CN","Cannaregio","Rio Tera' San Leonardo","1699","CN1699","Rio Tera' San Leonardo 1699","","45.44379556","12.32792502"
"0278001892A","Store location - 0278001892A","","CN","Cannaregio","Calle De L'Aseo","1892A","CN1892A","Calle De L'Aseo 1892A","","45.44418491","12.32932988"
"0278001893_","Store location - 0278001893_","","CN","Cannaregio","Calle De L'Aseo","1893","CN1893","Calle De L'Aseo 1893","","45.4441688","12.3293203"
"0278002264_","Store location - 0278002264_","","CN","Cannaregio","Calle De Noal","2264","CN2264","Calle De Noal 2264","","45.44228515","12.33234661"
"0278002430_","Store location - 0278002430_","","CN","Cannaregio","Calle Zancani","2430","CN2430","Calle Zancani 2430","","45.44352806","12.33237652"
"0278004426_","Store location - 0278004426_","","CN","Cannaregio","Calle De L'Oca","4426","CN4426","Calle De L'Oca 4426","","45.4407363","12.33611405"
"0278004556A","Store location - 0278004556A","","CN","Cannaregio","Salizada Del Pistor","4556A","CN4556A","Salizada Del Pistor 4556A","","45.44096174","12.33654591"
"0278004796_","Store location - 0278004796_","","CN","Cannaregio","Salizada Del Spezier","4796","CN4796","Salizada Del Spezier 4796","","45.44191011","12.33781474"
"0278005419B","Store location - 0278005419B","","CN","Cannaregio","Campiello Widmann Gia' Biri","5419B","CN5419B","Campiello Widmann Gia' Biri 5419B","","45.44068753","12.33995478"
"0278005676_","Store location - 0278005676_","","CN","Cannaregio","Campiello Flaminio Corner","5676","CN5676","Campiello Flaminio Corner 5676","","45.43967578","12.33702593"
"0278005736_","Store location - 0278005736_","0278005737_","CN","Cannaregio","Salizada San Giovanni Grisostomo","5736","CN5736","Salizada San Giovanni Grisostomo 5736","Cannaregio Salizada San Giovanni Grisostomo 5737","45.43913014","12.3370786"
"0278006227A","Store location - 0278006227A","","CN","Cannaregio","Calle De La Testa","6227A","CN6227A","Calle De La Testa 6227A","","45.44026068","12.34090528"
"0707001609_","Store location - 0707001609_","","DD","Dorsoduro","Calle De L'Avogaria","1609","DD1609","Calle De L'Avogaria 1609","","45.43224755","12.3214223"
"0707002348_","Store location - 0707002348_","","DD","Dorsoduro","Fondamenta Barbarigo","2348","DD2348","Fondamenta Barbarigo 2348","","45.43260151","12.31775756"
"0707002762B","Store location - 0707002762B","","DD","Dorsoduro","Sotoportego Del Casin Dei Nobili","2762B","DD2762B","Sotoportego Del Casin Dei Nobili 2762B","","45.43281367","12.32503587"
"0707002767_","Store location - 0707002767_","","DD","Dorsoduro","Sotoportego Del Casin Dei Nobili","2767","DD2767","Sotoportego Del Casin Dei Nobili 2767","","45.43282818","12.32508457"
"0278000018_","Store location - 0278000018_","","CN","Cannaregio","Fondamenta Santa Lucia","18","CN18","Fondamenta Santa Lucia 18","","45.43931008","12.32004588"
"0278000056_","Store location - 0278000056_","","CN","Cannaregio","Fondamenta Dei Scalzi","56","CN56","Fondamenta Dei Scalzi 56","","45.44138393","12.32238237"
"0278000122C","Store location - 0278000122C","","CN","Cannaregio","Rio Tera' Lista De Spagna","122C","CN122C","Rio Tera' Lista De Spagna 122C","","45.44180977","12.32304548"
"0278000148_","Store location - 0278000148_","","CN","Cannaregio","Rio Tera' Lista De Spagna","148","CN148","Rio Tera' Lista De Spagna 148","","45.44206682","12.32324952"
"0278000213_","Store location - 0278000213_","","CN","Cannaregio","Calle Gioachina","213","CN213","Calle Gioachina 213","","45.44297484","12.32359306"
"0278000331_","Store location - 0278000331_","","CN","Cannaregio","Fondamenta Labia","331","CN331","Fondamenta Labia 331","","45.44334348","12.32551964"
"0278000553_","Store location - 0278000553_","0278000552_","CN","Cannaregio","Fondamenta San Giobbe","553","CN553","Fondamenta San Giobbe 553","Cannaregio Fondamenta San Giobbe 552","45.44496452","12.32178546"
"0278002616_","Store location - 0278002616_","","CN","Cannaregio","Fondamenta De La Misericordia","2616","CN2616","Fondamenta De La Misericordia 2616","","45.44504008","12.33040449"
"0278005642_","Store location - 0278005642_","","CN","Cannaregio","Sotoportego Falcier","5642","CN5642","Sotoportego Falcier 5642","","45.43996281","12.33646051"
"0278006109_","Store location - 0278006109_","","CN","Cannaregio","Calle De Le Erbe","6109","CN6109","Calle De Le Erbe 6109","","45.43897738","12.33994345"
"0707000366_","Store location - 0707000366_","","DD","Dorsoduro","Ponte Del Formager","366","DD366","Ponte Del Formager 366","","45.43030219","12.33075955"
"0707001280_","Store location - 0707001280_","","DD","Dorsoduro","Calle Dei Cerchieri","1280","DD1280","Calle Dei Cerchieri 1280","","45.43252485","12.32579771"
"0707002090F","Store location - 0707002090F","","DD","Dorsoduro","Calle Dei Sechi","2090F","DD2090F","Calle Dei Sechi 2090F","","45.43298632","12.31291572"
"0707002897_","Store location - 0707002897_","","DD","Dorsoduro","Calle De La Scuola","2897","DD2897","Calle De La Scuola 2897","","45.43356205","12.3224834"
"0707003004_","Store location - 0707003004_","","DD","Dorsoduro","Campo Santa Margherita","3004","DD3004","Campo Santa Margherita 3004","","45.43430802","12.32399904"
"0707003112_","Store location - 0707003112_","","DD","Dorsoduro","Rio Terra' Canal","3112","DD3112","Rio Terra' Canal 3112","","45.43398205","12.32417739"
"0278002001_","Store location - 0278002001_","0278002002_;0278002003_","CN","Cannaregio","Rio Tera' De La Maddalena","2001","CN2001","Rio Tera' De La Maddalena 2001","Cannaregio Rio Tera' De La Maddalena 2002;Cannaregio Rio Tera' De La Maddalena 2003","45.44365492","12.32996874"
"0278000054C","Store location - 0278000054C","0278000054A;0278000054B","CN","Cannaregio","Fondamenta Santa Lucia","54C","CN54C","Fondamenta Santa Lucia 54C","Cannaregio Fondamenta Santa Lucia 54 A;Cannaregio Fondamenta Santa Lucia 54 B","45.44124682","12.32198703"
"0278000920A","Store location - 0278000920A","","CN","Cannaregio","Calle Ferau'","920A","CN920A","Calle Ferau' 920A","","45.44649119","12.3199587"
"0278002052_","Store location - 0278002052_","","CN","Cannaregio","Calle Larga Vendramin","2052","CN2052","Calle Larga Vendramin 2052","","45.44325144","12.33003866"
"0278002106_","Store location - 0278002106_","0278002105_;0278002107_","CN","Cannaregio","Campo De La Maddalena","2106","CN2106","Campo De La Maddalena 2106","Cannaregio Rio Tera' De La Maddalena 2105;Cannaregio Campo De La Maddalena 2107","45.44325908","12.33109484"
"0278002223_","Store location - 0278002223_","","CN","Cannaregio","Strada Nova","2223","CN2223","Strada Nova 2223","","45.4428362","12.33204279"
"0278002498_","Store location - 0278002498_","","CN","Cannaregio","Fondamenta De La Misericordia","2498","CN2498","Fondamenta De La Misericordia 2498","","45.44404659","12.33305686"
"0278002612_","Store location - 0278002612_","","CN","Cannaregio","Fondamenta De La Misericordia","2612","CN2612","Fondamenta De La Misericordia 2612","","45.44498658","12.33061644"
"0278002659A","Store location - 0278002659A","","CN","Cannaregio","Calle Del Forno","2659A","CN2659A","Calle Del Forno 2659A","","45.44563105","12.32975067"
"0278002880_","Store location - 0278002880_","","CN","Cannaregio","Campo Del Gheto Novo","2880","CN2880","Campo Del Gheto Novo 2880","","45.44543837","12.32643991"
"0278002884_","Store location - 0278002884_","","CN","Cannaregio","Campo Del Gheto Novo","2884","CN2884","Campo Del Gheto Novo 2884","","45.44535356","12.32650007"
"0278002904A","Store location - 0278002904A","","CN","Cannaregio","Campo Del Gheto Novo","2904A","CN2904A","Campo Del Gheto Novo 2904A","","45.44511716","12.3270757"
"0278002918_","Store location - 0278002918_","","CN","Cannaregio","Campo Del Gheto Novo","2918","CN2918","Campo Del Gheto Novo 2918","","45.44542355","12.32734256"
"0278003832A","Store location - 0278003832A","","CN","Cannaregio","Strada Nova","3832A","CN3832A","Strada Nova 3832A","","45.44137128","12.33372394"
"0278004290_","Store location - 0278004290_","","CN","Cannaregio","Strada Nova","4290","CN4290","Strada Nova 4290","","45.4406766","12.33524694"
"0278004454_","Store location - 0278004454_","","CN","Cannaregio","Campo Santi Apostoli","4454","CN4454","Campo Santi Apostoli 4454","","45.44013403","12.33663016"
