"!!id","!!type","larghezza media (m)","zoom","fondo cementificato","ID","ID del rio","ID intersezione Nord","larghezza minima (m)","superficie (m2)","ID intersezione Sud","Y","X","lunghezza (m)","jobs","jobItems"
"RACH02","segmenti","4.9 m","79.6957578616858","no","RACH02","RACH","II0225","3.8 m","352.15","II0280","5035572.73747116","2311595.27160536","72.31","[00320, 00112, 00232, 00448]","[00320SC0007, 00320SC0032, 00112SC0007, 00112SC0011, 00112SC0017, 00112SC0019, 00448SC0002, 00448SC0003]"
"RAFF01","segmenti","8.7 m","209.695574856339","no","RAFF01","RAFF","II1070","6 m","1852.13","II1105","5034536.83995426","2310238.71649849","211.89","[00003, 232/1, 00222, 00219, 00517]","[00003SC0081, 00003SC0104, 00219SC0003, 00219SC0004, 00219SC0005, 00219SC0015]"
"RAFF02","segmenti","11.6 m","107.697270433204","no","RAFF02","RAFF","II1105","8 m","1319.66","II1160","5034487.01346666","2310087.33665415","113.37","[00003, 232/1, 00222, 00219, 00517]","[00003SC0081, 00003SC0104, 00003SC0123, 00219SC0004, 00219SC0005, 00219SC0007, 00219SC0013]"
"REAL01","segmenti","7.1 m","125.512707789567","no","REAL01","LUNA","II1060","5 m","870.374","II1100","5034544.413626","2311793.77880073","122.17","[00006, 00232]","[00006SC0063, 00006SC0110, 00006SC0111]"
"ROMI01","segmenti","7.1 m","227.241406261378","no","ROMI01","ROMI","II1125","4.8 m","1254.14","II1300","5034395.20419471","2310721.48407291","176.92","[232/1, 00106, 00517]","[00106SC0001, 00106SC0003]"
"ROVI01","segmenti","11.4 m","776.700593610329","no","ROVI01","ROVI","IE5125","8.4 m","10842.49","IE5125","5032922.83266919","2314628.32568479","948.45","[00371, 00379]","[00371SC0007, 00379SC0001]"
"SACB01","segmenti","88.3 m","218.057192911976","no","SACB01","SACB","IE1375","75.8 m","11671.61","II1400","5033993.02316738","2309714.15213965","132.24","[232/1, 00517]","[]"
"SACB02","segmenti","88.9 m","254.686251784254","no","SACB02","SACB","II1400","32.4 m","16294.5","IE1455","5033856.99149844","2309646.44598044","183.21","[232/1, 00517]","[]"
"SACF01","segmenti","17.6 m","64.1478033385726","no","SACF01","SACF","II1400","11.8 m","860.401","II1410","5033908.52753123","2309746.21520373","48.85","[00346, 232/1, 00517]","[00346SC0005, 00346SC0013]"
"SACF02","segmenti","16.1 m","106.571655368352","no","SACF02","SACF","II1410","11.6 m","1658.74","II1425","5033872.82365522","2309847.30974612","103.04","[00346, 232/1, 00517]","[00346SC0002, 00346SC0004, 00346SC0012, 00346SC0013]"
"SACF03","segmenti","15.4 m","173.783644450756","no","SACF03","SACF","II1425","9.4 m","2674.95","IE1445","5033825.20685648","2309997.67082465","174.14","[00346, 232/1, 00517]","[00346SC0003, 00346SC0012]"
"SACM01","segmenti","11.3 m","143.859111285195","no","SACM01","SACM","II0105","10.4 m","1781.13","II0130","5035830.03345462","2311607.01336667","157.77","[00232, 00179, II519]","[00179SC0001]"
"SALU01","segmenti","7.2 m","119.032054241919","no","SALU01","SALU","II1270","5.8 m","648.87","II1315","5034269.72565965","2311485.95138478","89.91","[232/1, 00130, 00517]","[00130SC0002, 00130SC0003]"
"SALU02","segmenti","6.8 m","127.735137312523","no","SALU02","SALU","II1315","5 m","648.886","IE1345","5034179.02620407","2311508.27379903","95.93","[232/1, 00130, 00517]","[00130SC0002, 00130SC0003]"
"SALV01","segmenti","5 m","226.978864095814","no","SALV01","SALV","II0665","2.8 m","1071.78","II0825","5034907.36155168","2311652.96052005","216.53","[00392, 00232]","[]"
"SANT01","segmenti","5.8 m","337.989694830075","no","SANT01","SANT","II1005","3.8 m","1596.39","II1265","5034507.40008196","2311248.27221185","275.27","[00320, 00108, 00232]","[00320SC0008, 00108SC0002, 00108SC0008]"
"SCOA01","segmenti","6.3 m","90.5172687048599","no","SCOA01","SCOA","II0825","4.4 m","630.938","II0900","5034792.52612416","2311683.75350083","99.59","[00232]","[]"
"SCOA02","segmenti","8.1 m","50.000000000019","no","SCOA02","SCOA","II0900","7 m","208.299","II0935","5034750.6232762","2311645.16154202","25.61","[00232]","[]"
"SCOM01","segmenti","47.3 m","715.960407253192","no","SCOM01","SCOM","II0560","34.8 m","28186.84","II1010","5034872.58336257","2309805.01608913","596.05","[232/1, 00517]","[]"
"SCOM02","segmenti","52.5 m","243.08841641898","no","SCOM02","SCOM","II1010","49 m","9783.69","IE1155","5034540.5493992","2309600.46107104","186.42","[232/1, 00517]","[]"
"SCUD01","segmenti","6.2 m","292.820656012816","no","SCUD01","SCUD","II0705","4 m","1842.79","II0920","5034849.14157905","2312610.17384212","296.85","[00003, 00115, 00232, 00447]","[00003SC0021, 00003SC0024, 00003SC0030, 00115SC0004, 00115SC0005, 00115SC0009, 00115SC0011, 00447SC0007]"
"SCUD02","segmenti","7.3 m","61.9243939806979","no","SCUD02","SCUD","II0920","6 m","424.59","II0975","5034724.22780824","2312600.45009909","58.45","[00003, 00115, 00232]","[00003SC0024, 00003SC0030, 00115SC0002, 00115SC0004, 00115SC0005]"
"SCUO01","segmenti","10.3 m","317.55327899552","no","SCUO01","SCUO","IE5140","9.1 m","3249.34","II5000","5032299.09831552","2314048.89887964","316.53","[00371, 00379]","[00371SC0001, 00371SC0002, 00371SC0003, 00379SC0002]"
"SEBA01","segmenti","10.8 m","319.800327911686","no","SEBA01","SEBA","II1070","8.4 m","2764.92","IE1295","5034440.76645474","2310382.8474298","256.99","[232/1, 00222, 00219, 00517]","[00219SC0003, 00219SC0005, 00219SC0010, 00219SC0015]"
"SENS01","segmenti","15.3 m","248.18278693249","no","SENS01","SENS","IE0005","9.2 m","4631.48","II0030","5036169.98036543","2310835.774197","301.73","[00003, 00232, 00155, 00179, II519]","[00003SC0033, 00155SC0003, 00179SC0002]"
"SENS02","segmenti","13.1 m","221.409964051583","no","SENS02","SENS","II0030","7.2 m","3024.18","II0040","5036037.71793009","2311060.21328867","230.62","[00003, 00232, 00155]","[00003SC0031, 00003SC0034, 00155SC0004, 00155SC0009]"
"SENS03","segmenti","11.9 m","70.1309116680422","no","SENS03","SENS","II0040","9.6 m","803.684","II0060","5035974.69361754","2311202.77580193","67.66","[00003, 00356, 00232, 00155]","[00003SC0031, 00003SC0035, 00155SC0001, 00155SC0005, 00155SC0009]"
"SENS04","segmenti","10.2 m","85.2146218650131","no","SENS04","SENS","II0060","9.2 m","844.342","II0075","5035943.56395434","2311278.62868464","82.67","[00003, 00232, 00155]","[00003SC0036, 00155SC0001, 00155SC0006, 00155SC0010]"
"SENS05","segmenti","10.2 m","147.587512994139","no","SENS05","SENS","II0075","6.4 m","1681.32","II0120","5035877.215376","2311392.0546984","165.56","[00003, 00232, 00155]","[00003SC0032, 00003SC0037, 00155SC0002, 00155SC0007, 00155SC0010]"
"SENS06","segmenti","13.4 m","180.979839194696","no","SENS06","SENS","II0120","10.6 m","2364.71","II0170","5035764.96462211","2311529.6716178","176.24","[00003, 00232, 00155, 00393]","[00003SC0032, 00003SC0038, 00155SC0002, 00155SC0008]"
"SERV01","segmenti","9.4 m","116.281465117208","no","SERV01","SERV","II0110","6.2 m","799.886","II0135","5035820.52502617","2311216.34906508","85.34","[00119, 00232]","[00119SC0009, 00119SC0015]"
"SERV02","segmenti","10.8 m","136.35433063506","no","SERV02","SERV","II0135","7.6 m","1478.3","II0160","5035743.20830204","2311267.73496754","137.23","[00119, 00232]","[00119SC0002, 00119SC0006, 00119SC0009, 00119SC0015]"
"SEVE01","segmenti","6.4 m","98.9889654342775","no","SEVE01","SEVE","II0595","5.2 m","469.569","II0680","5035031.66514308","2312159.23557543","73.84","[00103, 00232]","[00103SC0015, 00103SC0020, 00103SC0022, 00103SC0024, 00103SC0105, 00103SC0112]"
"SEVE02","segmenti","8.4 m","250.389013077836","no","SEVE02","SEVE","II0680","4.2 m","1671.28","II0850","5034895.73849142","2312178.99658693","198.75","[00103, 00232]","[00103SC0015, 00103SC0019, 00103SC0112]"
"SSER01","segmenti","16.7 m","245.215969357561","no","SSER01","SSER","","10.7 m","4377.86","IE5045","5036983.51095616","2312491.51926794","261.49","[00232]","[]"
"STIN01","segmenti","8.4 m","118.966844461246","no","STIN01","STIN","II0580","8 m","933.149","II0605","5035071.7232926","2310993.24724867","111.93","[232/1, 00102, 00517]","[00102SC0004, 00102SC0007, 00102SC0012, 00102SC0015]"
"SVEV01","segmenti","20.2 m","314.141314425307","no","SVEV01","SVEV","IE5140","15 m","6161.85","II5010","5031696.95149859","2313819.29430705","305.17","[00371, 00381, PA506]","[00371SC0006, 00371SC0009]"
"TANA01","segmenti","10.1 m","74.5189475390234","no","TANA01","TANA","II1120","8.8 m","564.74","II1200","5034450.98460535","2313183.18659051","55.84","[00326, 00160, 00232, II495, II497, 00218, 00220]","[00326SC0002, 00326SC0003]"
"TANA02","segmenti","11 m","422.751656590076","no","TANA02","TANA","II1120","5.8 m","4964.82","II1230","5034447.91040992","2312972.49519669","453.29","[00160, 00232, II495, II497, 00218, 00220]","[]"
"TANA03","segmenti","16.2 m","50.0000000002712","no","TANA03","TANA","II1230","14.6 m","336.494","IE1240","5034376.13742197","2312765.17285271","20.71","[00160, 00232, II495, II497, 00218, 00220]","[]"
"TASS01","segmenti","12.7 m","232.641264145721","no","TASS01","TASS","IE5175","8.6 m","2892.57","","5029879.85269405","2312740.35010632","228.08","[]","[]"
"TEDE01","segmenti","7.9 m","113.759252713662","no","TEDE01","TEDE","II0525","5.6 m","875.784","II0565","5035123.53942335","2311733.74630307","110.39","[00103, 00232]","[00103SC0003, 00103SC0031]"
"TENT01","segmenti","11.1 m","53.7443464227406","no","TENT01","TENT","II0835","9 m","547.733","II0905","5034779.87327536","2310407.94640607","49.3","[232/1, 00222, 00462, 00517, II473]","[II473SC0006, II473SC0010, II473SC0014, II473SC0017]"
"TENT02","segmenti","12.4 m","227.508808544434","no","TENT02","TENT","II0865","10.4 m","3108.93","II0905","5034743.28961203","2310270.53426233","249.8","[00003, 232/1, 00222, 00462, 00517, II473]","[00003SC0089, II473SC0004, II473SC0005, II473SC0007, II473SC0016, II473SC0017]"
"TEOD01","segmenti","12.4 m","98.4056855597781","no","TEOD01","TEOD","II5035","7.5 m","1155.52","II5030","5027571.04808567","2311693.1996814","92.95","[]","[]"
"TEOD02","segmenti","20.8 m","108.765361120291","no","TEOD02","TEOD","II5040","5.9 m","2211.88","II5035","5027527.75052279","2311593.20143778","106.28","[]","[]"
"TERE01","segmenti","22.1 m","95.1514386500454","no","TERE01","TERE","II0885","16.8 m","1428.95","II0980","5034724.12282827","2310102.96774597","64.69","[00005, 232/1, 00325, 00517]","[00325SC0001]"
"TERE02","segmenti","12.7 m","173.539879828697","no","TERE02","TERE","II0980","7.2 m","1941.93","II1050","5034642.67180239","2310131.48696435","153.02","[232/1, 00325, 00366, 00517]","[00325SC0001, 00366SC0001]"
"TERR01","segmenti","8.5 m","501.65730122609","no","TERR01","TERR","IE5115","6.3 m","3809.04","IE5110","5040138.72555686","2318381.24813502","446.35","[00303, PA490, IA505, 00158]","[00303SC0003]"
"TETT01","segmenti","6.6 m","50.0000000000736","no","TETT01","TETT","II0575","4.2 m","264.294","II0595","5035083.92618466","2312146.80449882","39.95","[00103, 00232]","[00103SC0022, 00103SC0023, 00103SC0024, 00103SC0104, 00103SC0105]"
"TETT02","segmenti","7.7 m","132.731841500483","no","TETT02","TETT","II0595","5.2 m","1108.88","II0675","5035032.24009155","2312231.45946474","143.71","[00103, 00232]","[00103SC0020, 00103SC0022, 00103SC0105]"
"TOLA01","segmenti","5.5 m","75.1726093021136","no","TOLA01","TOLA","II1115","3.2 m","370.738","II1170","5034475.57540059","2310800.04639931","67.73","[232/1, 00106, 00517]","[00106SC0001, 00106SC0002]"
"TOLA02","segmenti","4.7 m","124.806051700656","no","TOLA02","TOLA","II1145","2.4 m","575.29","II1170","5034465.31715931","2310876.66211181","123.64","[232/1, 00106, 00517]","[00106SC0002]"
"TOLE01","segmenti","8.8 m","321.249060551954","no","TOLE01","TOLE","II0425","6 m","2317.09","II0660","5035134.71255821","2310492.46090886","262.43","[00002, 232/1, 00124, 00184, 00517]","[00124SC0001]"
"TOMA01","segmenti","5.1 m","179.102199836687","no","TOMA01","TOMA","II0700","2.6 m","844.485","II0855","5034892.57400576","2311015.00860138","165.25","[232/1, 00102, 00517]","[00102SC0016, 00102SC0017]"
"TORE01","segmenti","5.5 m","341.024140068233","no","TORE01","TORE","II1285","3.2 m","2121.41","IE1370","5034181.59600777","2311219.06225544","382.48","[00320, 232/1, 00120, 00517]","[00320SC0016, 00120SC0002]"
"TPER01","segmenti","13.6 m","374.467399005152","no","TPER01","TPER","","12.3 m","4704.4","II5015","5028098.94795551","2311887.19169059","346.23","[]","[]"
"TRAP01","segmenti","7.3 m","164.954210198724","no","TRAP01","TRAP","II0145","4.4 m","1280.78","II0210","5035691.95711921","2311432.01164328","175.5","[00320, 00119, 00232]","[00320SC0003, 00320SC0004, 00320SC0005, 00320SC0033, 00119SC0002, 00119SC0011]"
"TRAS01","segmenti","6.5 m","94.7445625588066","no","TRAS01","TRAS","II0035","5.2 m","483.778","II0040","5036027.91950122","2311185.65248266","74.89","[00003, 00232, 00155, 00179, II519]","[00003SC0031, 00003SC0034, 00003SC0035, 00155SC0004, 00155SC0005, 00155SC0009, 00179SC0002, 00179SC0003, 00179SC0007]"
"TREP01","segmenti","10.6 m","49.9999999999597","no","TREP01","TREP","II0730","10 m","137.984","II0745","5034915.69500102","2310408.67222102","13.04","[232/1, 00462, 00517, II473]","[II473SC0002, II473SC0008, II473SC0011]"
"TREP02","segmenti","10.5 m","69.8074765060123","no","TREP02","TREP","II0745","8.2 m","539.745","II0790","5034875.07696385","2310415.89995375","51.37","[232/1, 00462, 00517, II473]","[II473SC0002, II473SC0003, II473SC0009, II473SC0011, II473SC0013]"
"TREP03","segmenti","13 m","59.0128759923697","no","TREP03","TREP","II0790","11.2 m","476.602","II0835","5034821.02622135","2310425.84904654","36.7","[232/1, 00462, 00517, II473]","[II473SC0001, II473SC0003, II473SC0006, II473SC0010, II473SC0013, II473SC0014]"
"TRON01","segmenti","3.4 m","203.458380958064","no","TRON01","TRON","II0265","2.4 m","587.047","II0370","5035462.80135853","2311133.1395527","172.43","[232/1, 00113, 00430, 00517, 00449]","[00113SC0004, 00113SC0005]"
"TROV01","segmenti","9.8 m","50.0000000000796","no","TROV01","TROV","II1135","8 m","135.691","II1145","5034472.32094668","2310950.22693554","13.94","[232/1, 00107, 00517]","[00107SC0006, 00107SC0007]"
"TROV02","segmenti","9.5 m","324.283331987826","no","TROV02","TROV","II1145","5.2 m","2493.49","II1310","5034347.10254917","2310887.35105204","261.92","[00009, 232/1, 00107, 00517]","[00009SC0083, 00107SC0005, 00107SC0006, 00107SC0007, 00107SC0010]"
"TROV03","segmenti","14.6 m","67.0434295565988","no","TROV03","TROV","II1310","13 m","708.794","IE1335","5034201.38736437","2310814.07739269","48.7","[00009, 232/1, 00107, 00517]","[00009SC0084, 00107SC0005]"
"TRTE01","segmenti","5 m","115.86208505469","no","TRTE01","TRTE","II0030","3.8 m","439.883","II0050","5036038.48768922","2310940.29415201","87.41","[00101, 00232]","[00101SC0003, 00101SC0004, 00101SC0007, 00101SC0017]"
"VERG01","segmenti","15.5 m","61.9329557059326","no","VERG01","VERG","II0940","9.6 m","894.084","II0955","5034723.78288562","2313272.23339502","57.5","[00160, 00232, II495, II497, 00218, 00220]","[]"
"VERG02","segmenti","12.1 m","74.1508619861434","no","VERG02","VERG","II0955","9.2 m","863.452","II0990","5034685.47945223","2313332.88433256","71.2","[00160, 00232, II495, II497, 00218, 00220]","[]"
"VERO01","segmenti","5.3 m","167.207229520874","si","VERO01","VERO","II0945","3.6 m","872.133","II1015","5034663.95318935","2311438.89750272","165.42","[00099, 00232]","[00099SC0002, 00099SC0003, 00099SC0004, 00099SC0014, 00099SC0130, 00099SC0134]"
"VERO02","segmenti","4.3 m","64.489998217373","no","VERO02","VERO","II1015","3 m","309.524","II1025","5034594.63500177","2311355.18686255","72.85","[00099, 00232]","[00099SC0002, 00099SC0004, 00099SC0005, 00099SC0011, 00099SC0130]"
"VEST01","segmenti","8.3 m","50.1943366138698","si","VEST01","VEST","II1015","3.2 m","303.405","II1075","5034580.33744754","2311393.8369934","36.68","[00099, 00232]","[00099SC0004, 00099SC0005, 00099SC0006, 00099SC0130, 00099SC0131]"
"VEST02","segmenti","10.5 m","50.0000000001119","si","VEST02","VEST","II1075","7.2 m","374.374","II1090","5034557.43636724","2311417.54908013","35.52","[00099, 00232]","[00099SC0006, 00099SC0007, 00099SC0010, 00099SC0131]"
"VEST03","segmenti","4.8 m","121.034265739023","si","VEST03","VEST","II1020","3.2 m","591.623","II1090","5034573.55864002","2311489.67420362","123.29","[00099, 00232]","[00099SC0001, 00099SC0007, 00099SC0008, 00099SC0009, 00099SC0010]"
"VETR01","segmenti","11.2 m","618.481573996096","no","VETR01","VETR","II2030","7.2 m","6057","IE5075","5036771.05283986","2312900.93659131","541.93","[00009, 00230, 00232, 00433]","[00009SC0119]"
"VIGN01","segmenti","8.5 m","280.548343086412","no","VIGN01","VIGN","II0630","5.8 m","2421.19","II0705","5035001.17548558","2312551.34199863","285.98","[00003, 00115, 00232, 00447]","[00003SC0021, 00003SC0024, 00115SC0004, 00115SC0009, 00447SC0001, 00447SC0007]"
"VIN001","segmenti","5.8 m","276.665161724991","no","VIN001","VIN","II0860","1.6 m","1351.29","IE1045","5034685.94941304","2312142.54842718","232.2","[00232, 00425, 00431]","[00431SC0001, 00431SC0002, 00431SC0004]"
"VIO001","segmenti","8.8 m","325.687801059609","no","VIO001","VIO","II1265","5.8 m","2353.67","IE1360","5034205.28685248","2311107.44689401","267.64","[00009, 232/1, PA621, 00120, 00517]","[00009SC0082, 00120SC0001]"
"WIDM01","segmenti","6.8 m","144.51024710511","no","WIDM01","WIDM","II0365","4.8 m","782.408","II0395","5035352.63019016","2311907.27983786","114.93","[00157, 00232, 00180]","[00180SC0004, 00180SC0005]"
"WIDM02","segmenti","7 m","50.00000000017","no","WIDM02","WIDM","II0395","5.6 m","157.112","II0410","5035291.44063945","2311932.1468653","22.26","[00157, 00232, 00180]","[00180SC0004, 00180SC0005]"
"WIDM03","segmenti","7.2 m","50.000000000042","no","WIDM03","WIDM","II0410","4.8 m","247.324","II0435","5035256.65659762","2311941.34965887","34.25","[00157, 00232, 00180]","[00180SC0002, 00180SC0003, 00180SC0006]"
"ZANI01","segmenti","4.4 m","168.413049128139","no","ZANI01","ZANI","II0755","3.4 m","892.432","II0860","5034840.41297946","2312086.92318995","202.82","[00103, 00232, 00425, 00431]","[00103SC0016, 00103SC0017, 00103SC0115, 00103SC0118, 00431SC0001, 00431SC0002, 00431SC0004]"
"ZECA01","segmenti","8 m","92.2909275631192","no","ZECA01","LUNA","II1060","5.1 m","557.564","IE1110","5034543.18881572","2311863.07217811","69.52","[00006, 00232]","[00006SC0110, 00006SC0111]"
"ZECC01","segmenti","12.4 m","194.875626972189","no","ZECC01","ZECC","IE0015","11 m","1926.4","II0035","5036141.16015184","2311246.47591155","155.14","[00009, 00156, 00232, 00179, II519]","[00009SC0124, 00179SC0002, 00179SC0003, 00179SC0005, 00179SC0007]"
"ZIRA01","segmenti","7 m","66.8796726365519","no","ZIRA01","ZIRA","II0625","6.2 m","404.316","II0650","5035034.31468916","2310356.18073854","57.68","[232/1, 00517]","[]"
"ZIRA02","segmenti","8.6 m","65.6337546040594","no","ZIRA02","ZIRA","II0645","8.1 m","565.458","II0670","5035011.9985158","2310063.32403478","65.61","[00003, 232/1, 00517]","[]"
"ZOBE01","segmenti","5.2 m","244.652628373568","si","ZOBE01","ZOBE","II1075","3.6 m","1040.12","II1280","5034469.1465399","2311368.64808614","201.05","[00099, 00232]","[00099SC0005, 00099SC0006, 00099SC0007, 00099SC0131]"
"ZUAN01","segmenti","5.5 m","198.76929791166","no","ZUAN01","ZUAN","II0465","3.8 m","1206.27","II0480","5035186.13873686","2310781.12879926","218.09","[232/1, 00102, 00184, 00517]","[00102SC0008, 00102SC0009, 00102SC0018, 00102SC0019, 00102SC0022]"
"ZULI01","segmenti","8.6 m","156.716680331988","no","ZULI01","ZULI","II0740","4.6 m","1656.5","II0795","5034864.33887651","2311877.03607323","193.19","[00103, 00399, 00232]","[00103SC0028]"
